Tipo o Rol Declarante;Razón Social;Nombre Establecimiento;ID Establecimiento (VU);Región;Provincia;Comuna;Huso;Coordenada Este;Coordenada Norte;Capítulo LER;Subcapitulo LER;Nombre LER;Tratamiento;Valorización/eliminación;Cantidad (Toneladas);Declaración/Estimación;Año;Nombre de Establecimiento Destinatario;Razón Social Destinatario;Comuna Destinatario;Región Destinatario
Municipio;I MUNICIPALIDAD DE YUNGAY;ILUSTRE MUNICIPALIDAD DE YUNGAY;5469886;Ñuble;Diguillín;Yungay;18;764834;5887640;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Relleno sanitario;Eliminación;4988,3;Declaración;2017;RELLENO SANITARIO LOS ANGELES;DEMARCO S A;Quilicura;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LA REINA;MUNICIPALIDAD DE LA REINA;4053499;Metropolitana de Santiago;Santiago;La Reina;19;357800;6297500;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;Reciclaje de plásticos;Valorización;291,6;Declaración;2017;GREENPLAST SA;GREENPLAST SA;Lampa;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE MARIQUINA;ILUSTRE MUNICIPALIDAD DE MARIQUINA;1986195;Los Ríos;Valdivia;Mariquina;18;675126;5621437;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Vertedero;Eliminación;7898;Declaración;2017;VERTEDERO DE MORROMPULLI Y EDIFICIO CONSISTORIAL;I MUNICIPALIDAD VALDIVIA;Valdivia;Los Ríos
Municipio;I MUNICIPALIDAD DE PERQUENCO;ILUSTRE MUNICIPALIDAD DE PERQUENCO;1965231;Araucanía;Cautín;Perquenco;18;728859;5744156;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;Residuos voluminosos;Valorización;32;Declaración;2017;CHILERECICLA;SOCIEDAD DE RECICLAJE CHILERECICLA E-WASTE LIMITADA;Chillán;Ñuble
Municipio;I MUNICIPALIDAD DE COLCHANE;ILUSTRE MUNICIPALIDAD DE COLCHANE;912283;Tarapacá;Tamarugal;Colchane;19;379957;7763819;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;496;Declaración;2017;VERTEDERO DE POZO ALMONTE;ILUSTRE MUNICIPALIDAD DE POZO ALMONTE;Pozo Almonte;Tarapacá
Municipio;I MUNICIPALIDAD DE ISLA DE PASCUA;ILUSTRE MUNICIPALIDAD DE ISLA DE PASCUA;4402074;Valparaíso;Isla de Pascua;Isla de Pascua;18;655783;6996160;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;2988;Declaración;2017;VERTEDERO VAI A ORI;I MUNICIPALIDAD DE ISLA DE PASCUA;Isla de Pascua;Valparaíso
Municipio;I MUNICIPALIDAD DE ARAUCO;ILUSTRE MUNICIPALIDAD DE ARAUCO;1965223;Bío-Bío;Arauco;Arauco;18;649121;5876058;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Reciclaje de vidrio;Valorización;51;Declaración;2017;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE VICHUQUEN;ILUSTRE MUNICIPALIDAD DE VICHUQUÉN;3023084;Maule;Curicó;Vichuquén;19;226502;6135558;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;1577;Declaración;2017;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;Curicó;Maule
Municipio;ILUSTRE MUNICIPALIDAD COCHAMO;ILUSTRE MUNICIPALIDAD DE COCHAMÓ;911204;Los Lagos;Llanquihue;Cochamó;18;724683;5403090;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;585,47;Declaración;2017;RELLENO SANITARIO PROVINCIAL COMUNA DE PUERTO VARAS;I MUNICIPALIDAD DE PUERTO VARAS;Puerto Varas;Los Lagos
Municipio;ILUSTRE MUNICIPALIDAD DE SANTA JUANA;ILUSTRE MUNICIPALIDAD DE SANTA JUANA;1963661;Bío-Bío;Concepción;Santa Juana;18;683164;5883758;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;3679,16;Declaración;2017;;CEMARC S.A;;
Municipio;I MUNICIPALIDAD DE RINCONADA;ILUSTRE MUNICIPALIDAD DE RINCONADA;5441453;Valparaíso;Los Andes;Rinconada;19;340792;6365696;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;3563,43;Declaración;2017;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Quilicura;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE SALAMANCA;ILUSTRE MUNICIPALIDAD DE SALAMANCA;879730;Coquimbo;Choapa;Salamanca;19;314348;6481999;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;Vertedero;Eliminación;246,68;Declaración;2017;VERTEDERO MUNICIPAL EL QUEÑE;I MUNICIPALIDAD DE SALAMANCA;Salamanca;Coquimbo
Municipio;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;8819;Metropolitana de Santiago;Santiago;Cerro Navia;19;339287;6299155;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos de mercados;Relleno sanitario;Eliminación;3159;Declaración;2017;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Quilicura;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;8819;Metropolitana de Santiago;Santiago;Cerro Navia;19;339287;6299155;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Reciclaje de vidrio;Valorización;99;Declaración;2017;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE MOSTAZAL;ILUSTRE MUNICIPALIDAD DE MOSTAZAL;4054481;Libertador General Bernardo Ohiggins;Cachapoal;Mostazal;19;341868;6238732;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Reciclaje de plásticos;Valorización;1,364;Declaración;2017;GREENPLAST SA;GREENPLAST SA;Lampa;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;4053451;Metropolitana de Santiago;Talagante;Talagante;19;321298;6273299;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Reciclaje de papel, cartón y productos de papel;Valorización;9,43;Declaración;2017;SOCIEDAD RECUPERADORA DE PAPELES;SOC RECUPERADORA DE PAPEL S A;San Joaquín;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;8356;Metropolitana de Santiago;Santiago;El Bosque;19;345366;6285856;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;81643,77;Declaración;2017;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago
Municipio;MUNICIPALIDAD DE HUALPEN;ILUSTRE MUNICIPALIDAD DE HUALPÉN;339059;Bío-Bío;Concepción;Hualpen;18;670619;5926966;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos municipales no especificados en otra categoría;Depósito de Seguridad;Eliminación;37249;Declaración;2017;PLANTA PUDAHUEL;HIDRONOR CHILE S A;Las Condes;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE ANGOL;ILUSTRE MUNICIPALIDAD DE ANGOL;19771;Araucanía;Malleco;Angol;18;703045;5812689;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Reciclaje de vidrio;Valorización;90,25;Declaración;2017;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE EL TABO;ILUSTRE MUNICIPALIDAD DE EL TABO;4055184;Valparaíso;San Antonio;El Tabo;19;256655;6291112;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;4034,07;Declaración;2017;RELLENO SANITARIO EL MOLLE;GESTION INTEGRAL DE RESIDUOS S A;Valparaíso;Valparaíso
Municipio;ILUSTRE MUNICIPALIDAD DE EL TABO;ILUSTRE MUNICIPALIDAD DE EL TABO;4055184;Valparaíso;San Antonio;El Tabo;19;256655;6291112;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;11085,73;Declaración;2017;;Stericycle Urbano SPA;;
Municipio;I MUNICIPALIDAD DE OSORNO;ILUSTRE MUNICIPALIDAD DE OSORNO;4587532;Los Lagos;Osorno;Osorno;18;657789;5506805;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;5491;Declaración;2017;VERTEDERO CURACO OSORNO;I MUNICIPALIDAD DE OSORNO;Osorno;Los Lagos
Municipio;I MUNICIPALIDAD DE SAN ANTONIO;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;4371794;Valparaíso;San Antonio;San Antonio;19;257462;6278965;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;37804;Declaración;2017;VERTEDERO ALTOS DE CARTAGENA;ECO-GARBAGE S A;Valparaíso;Valparaíso
Municipio;I MUNICIPALIDAD DE MAIPU;ILUSTRE MUNICIPALIDAD DE MAIPÚ;4053444;Metropolitana de Santiago;Santiago;Maipú;19;336480;6290708;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;179337;Declaración;2017;RELLENO SANITARIO SANTIAGO PONIENTE;VEOLIA SU CHILE SA;Las Condes;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE CURANILAHUE;ILUSTRE MUNICIPALIDAD DE CURANILAHUE;1965224;Bío-Bío;Arauco;Curanilahue;18;646264;5851039;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Reciclaje de papel, cartón y productos de papel;Valorización;21,58;Declaración;2017;SOCIEDAD RECUPERADORA DE PAPELES;SOC RECUPERADORA DE PAPEL S A;San Joaquín;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE LOS LAGOS;ILUSTRE MUNICIPALIDAD DE LOS LAGOS;911603;Los Ríos;Valdivia;Los Lagos;18;686715;5585185;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;Reciclaje de papel, cartón y productos de papel;Valorización;10,4;Declaración;2017;PLANTA DE RECICLAJE LAS ANIMAS;RODRIGUEZ;Valdivia;Los Ríos
Municipio;I MUNICIPALIDAD DE CODEGUA;ILUSTRE MUNICIPALIDAD DE CODEGUA;4054480;Libertador General Bernardo Ohiggins;Cachapoal;Codegua;19;346042;6232254;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Reciclaje de vidrio;Valorización;10,83;Declaración;2017;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE PUCON;ILUSTRE MUNICIPALIDAD DE PUCÓN;1986456;Araucanía;Cautín;Pucón;19;243130;5648783;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;11549;Declaración;2017;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE PUCON;Pucón;Araucanía
Municipio;I MUNICIPALIDAD DE PUCON;ILUSTRE MUNICIPALIDAD DE PUCÓN;1986456;Araucanía;Cautín;Pucón;19;243130;5648783;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Aceites y grasas comestibles;Preparación para reutilización;Valorización;9,2;Declaración;2017;BIOILS SPA;BIOILS SPA;Maipú;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LINARES;ILUSTRE MUNICIPALIDAD DE LINARES;3023086;Maule;Linares;Linares;19;265408;6030139;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;34330,38;Declaración;2017;RELLENO SANITARIO DEL MAULE S.A.;RELLENOS SANITARIOS DEL MAULE S A;Quilicura;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE HUALQUI;ILUSTRE MUNICIPALIDAD DE HUALQUI;325226;Bío-Bío;Concepción;Hualqui;18;683646;5906046;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;6948,91;Declaración;2017;CEMARC SA;CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA;Penco;Bío-Bío
Municipio;ILUSTRE MUNICIPALIDAD DE YERBAS BUENAS;ILUSTRE MUNICIPALIDAD DE YERBAS BUENAS;3023087;Maule;Linares;Yerbas Buenas;19;266376;6040692;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Lodos de fosas sépticas;Recepción de Lodos en PTAS;Eliminación;4500;Declaración;2017;;Servicio de Agua Potable La Chiripa Limitada;;
Municipio;ILUSTRE MUNICIPALIDAD DE YERBAS BUENAS;ILUSTRE MUNICIPALIDAD DE YERBAS BUENAS;3023087;Maule;Linares;Yerbas Buenas;19;266376;6040692;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Reciclaje de papel, cartón y productos de papel;Valorización;0,24;Declaración;2017;RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA;"RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN
            ORTIZ FUENZALIDA";Curicó;Maule
