año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;cantidad_toneladas;tratamiento_nivel_3;tratamiento_nivel_1;tipo_declaracion;capitulo_ler;subcapitulo_ler;nombre_ler;ler_codigo;id_vu_trazabilidad;nombre_establecimiento_trazabilidad;razon_social_trazabilidad;comuna_trazabilidad;id_comuna_trazabilidad;region_trazabilidad
2021;Generador Municipal;4055172;ILUSTRE MUNICIPALIDAD DE QUILPUÉ;I MUNICIPALIDAD DE QUILPUE;69061300-K;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.04581033;-71,44458343;5801;Quilpué;Marga Marga;Valparaíso;Otras actividades;57963,37;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5452216,0;RELLENO SANITARIO EL MOLLE;GESTION INTEGRAL DE RESIDUOS SPA;Valparaíso;5101,0;Valparaíso
2021;Generador Municipal;4018149;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE LA PAZ;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE LA PAZ;69264800-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-36.83384376;-73,00209537;8108;San Pedro de la Paz;Concepción;Biobío;Otras actividades;56836,92;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;;DESTINATARIO FINAL;CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA;Penco;8107,0;Biobío
2021;Generador Municipal;253480;ILUSTRE MUNICIPALIDAD DE MACUL;ILUSTRE MUNICIPALIDAD DE MACUL;69253700-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.4851503;-70,59919723;13118;Macul;Santiago;Metropolitana de Santiago;Otras actividades;56613,2;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;97614,0;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;13601,0;Metropolitana de Santiago
2021;Generador Municipal;253465;ILUSTRE MUNICIPALIDAD DE SAN MIGUEL;I MUNICIPALIDAD DE SAN MIGUEL;69070800-0;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.48583178;-70,6497074;13130;San Miguel;Santiago;Metropolitana de Santiago;Otras actividades;56532,0;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;7803,0;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;13303,0;Metropolitana de Santiago
2021;Generador Municipal;911517;ILUSTRE MUNICIPALIDAD DE CASTRO;I MUNICIPALIDAD DE CASTRO;69230400-4;Actividades de la administración pública en general;Actividades de la administración pública en general;-42.47964841;-73,76511899;10201;Castro;Chiloé;Los Lagos;Otras actividades;56274,6;Vertedero;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5463344,0;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE CASTRO;Dalcahue;10205,0;Los Lagos
2021;Generador Municipal;879726;ILUSTRE MUNICIPALIDAD DE OVALLE;MUNICIPALIDAD DE OVALLE;69040700-0;Actividades de la administración pública en general;Actividades de la administración pública en general;-30.60430669;-71,19698936;4301;Ovalle;Limarí;Coquimbo;Otras actividades;55009,36;Vertedero;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5486593,0;VERTEDERO OVALLE;SERVICIOS TASUI S A;Ovalle;4301,0;Coquimbo
2021;Generador Municipal;431261;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;69255500-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.42111682;-70,65445084;13108;Independencia;Santiago;Metropolitana de Santiago;Otras actividades;49194,46;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;3921963,0;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;13125,0;Metropolitana de Santiago
2021;Generador Municipal;4053442;ILUSTRE MUNICIPALIDAD DE QUILLOTA;I MUNICIPALIDAD DE QUILLOTA;69060100-1;Actividades de la administración pública en general;Actividades de la administración pública en general;-32.87937554;-71,24696968;5501;Quillota;Quillota;Valparaíso;Otras actividades;45531,59;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5482483,0;RELLENO SANITARIO SAN PEDRO;EMPRESA DE ASEO CORDILLERA SPA;Quillota;5501,0;Valparaíso
2021;Generador Municipal;4053446;ILUSTRE MUNICIPALIDAD DE PUDAHUEL;ILUSTRE MUNICIPALIDAD DE PUDAHUEL;69071100-1;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.44211514;-70,76406429;13124;Pudahuel;Santiago;Metropolitana de Santiago;Otras actividades;44766,8;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;3921963,0;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;13125,0;Metropolitana de Santiago
2021;Generador Municipal;4054479;ILUSTRE MUNICIPALIDAD DE MACHALÍ;ILUSTRE MUNICIPALIDAD DE MACHALI;69080200-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-34.17945624;-70,65651461;6108;Machalí;Cachapoal;Libertador Gral. Bernardo O'Higgins;Otras actividades;44438,02;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5457604,0;RELLENO SANITARIO COLIHUES LA YESCA;I MUNICIPALIDAD DE RANCAGUA;Requínoa;6116,0;Libertador Gral. Bernardo O'Higgins
2021;Generador Municipal;4053450;ILUSTRE MUNICIPALIDAD DE PEÑAFLOR;I MUNICIPALIDAD DE PENAFLOR;69071700-K;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.60641159;-70,89873276;13605;Peñaflor;Talagante;Metropolitana de Santiago;Otras actividades;43039,57;Eliminación;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;78709,0;RELLENO SANITARIO SANTIAGO PONIENTE;VEOLIA SU CHILE S.A.;Maipú;13119,0;Metropolitana de Santiago
2021;Generador Municipal;4086144;ILUSTRE MUNICIPALIDAD DE VITACURA;I MUNICIPALIDAD DE VITACURA;69255600-3;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.39881662;-70,60137674;13132;Vitacura;Santiago;Metropolitana de Santiago;Otras actividades;41957,681;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;7803,0;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;13303,0;Metropolitana de Santiago
2021;Generador Municipal;879722;ILUSTRE MUNICIPALIDAD DE IQUIQUE;ILUSTRE MUNICIPALIDAD DE IQUIQUE;69010300-1;Actividades de la administración pública en general;Actividades de la administración pública en general;-20.23949876;-70,08668276;1101;Iquique;Iquique;Tarapacá;Otras actividades;41900,0;Disposición final;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5390,0;INMOBILIARIA E INVERSIONES MALL PLAZA LOS RÍOS LTD;INMOBILIARIA E INVERSIONES MALL PLAZA DE LOS RIOS LIMITADA;Valdivia;14101,0;Los Ríos
2021;Generador Municipal;3023086;ILUSTRE MUNICIPALIDAD DE LINARES;ILUSTRE MUNICIPALIDAD DE LINARES;69130300-4;Actividades de la administración pública en general;Actividades de la administración pública en general;-35.84489954;-71,59752758;7401;Linares;Linares;Maule;Otras actividades;41496,45;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;6054,0;RELLENO SANITARIO EL RETAMO;RELLENOS SANITARIOS DEL MAULE S A;Talca;7101,0;Maule
2021;Generador Municipal;4053499;I. MUNICIPALIDAD DE LA REINA;I MUNICIPALIDAD DE LA REINA;69070600-8;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.45250246;-70,53001214;13113;La Reina;Santiago;Metropolitana de Santiago;Otras actividades;40009,7;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;3921963,0;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;13125,0;Metropolitana de Santiago
2021;Generador Municipal;4371794;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;I MUNICIPALIDAD DE SAN ANTONIO;69073400-1;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.60149578;-71,61385463;5601;San Antonio;San Antonio;Valparaíso;Otras actividades;39214,031;Depósito de Seguridad;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5452485,0;VEOLIA RESPEL CHILE SPA;VEOLIA RESPEL CHILE SPA;Valparaíso;5101,0;Valparaíso
2021;Generador Municipal;5441698;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;69261400-3;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.57645441;-70,8226315;13604;Padre Hurtado;Talagante;Metropolitana de Santiago;Otras actividades;39088,47;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;78709,0;RELLENO SANITARIO SANTIAGO PONIENTE;VEOLIA SU CHILE S.A.;Maipú;13119,0;Metropolitana de Santiago
2021;Generador Municipal;5441498;ILUSTRE MUNICIPALIDAD DE PICHILEMU;ILUSTRE MUNICIPALIDAD DE PICHILEMU;69091200-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-34.3867231;-72,00476995;6201;Pichilemu;Cardenal Caro;Libertador Gral. Bernardo O'Higgins;Otras actividades;36127,5;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5469309,0;INGENIERIA Y CONSTRUCCIONES CARDENAL CARO LTDA;INGENIERIA Y CONSTRUCCIONES CARDENAL CARO LIMITADA;Pichilemu;6201,0;Libertador Gral. Bernardo O'Higgins
2021;Generador Municipal;339059;ILUSTRE MUNICIPALIDAD DE HUALPÉN;MUNICIPALIDAD DE HUALPEN;69264400-K;Actividades de la administración pública en general;Actividades de la administración pública en general;-36.792152;-73,099412;8112;Hualpén;Concepción;Biobío;Otras actividades;34522,05;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;33161,0;PLANTA COPIULEMU;HIDRONOR CHILE S.A;Florida;8104,0;Biobío
2021;Generador Municipal;4055174;ILUSTRE MUNICIPALIDAD DE VILLA ALEMANA;I MUNICIPALIDAD DE VILLA ALEMANA;69061500-2;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.05168985;-71,39062117;5804;Villa Alemana;Marga Marga;Valparaíso;Otras actividades;34403,6;Disposición final;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5465232,0;OBRA LAS ACACIAS II ETAPAS 3 Y 4;CONSTRUCTORA PACAL S A;Villa Alemana;5804,0;Metropolitana de Santiago
2021;Generador Municipal;4054472;ILUSTRE MUNICIPALIDAD DE SAN FELIPE;I MUNICIPALIDAD DE SAN FELIPE;69050600-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-32.75012854;-70,72564888;5701;San Felipe;San Felipe de Aconcagua;Valparaíso;Otras actividades;34094,03;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5460838,0;SERVICIOS GEA LTDA;SERVICIOS GEA LIMITADA;San Felipe;5701,0;Valparaíso
2021;Generador Municipal;4587736;ILUSTRE MUNICIPALIDAD DE SAN FERNANDO;ILUSTRE MUNICIPALIDAD DE SAN FERNANDO;69090100-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-34.58322317;-70,98988138;6301;San Fernando;Colchagua;Libertador Gral. Bernardo O'Higgins;Otras actividades;32798,43;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;245025,0;RELLENO SANITARIO PARQUE EL GUANACO;RELLENOS SANITARIOS DEL MAULE S A;Teno;7308,0;Maule
2021;Generador Municipal;4053494;ILUSTRE MUNICIPALIDAD DE LOS ANDES;MUNICIPALIDAD DE LOS ANDES;69051100-2;Actividades de la administración pública en general;Actividades de la administración pública en general;-32.83256982;-70,60018074;5301;Los Andes;Los Andes;Valparaíso;Otras actividades;29216,46;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5460838,0;SERVICIOS GEA LTDA;SERVICIOS GEA LIMITADA;San Felipe;5701,0;Valparaíso
