Año;Rol Declarante;Código VU establecimiento;Nombre establecimiento;Razon Social;CIIU4;CIIU6;Huso;UTMN;UTME;Region;Comuna;Cantidad Toneladas;Estimación/Declaración;Tratamiento;Capitulo LER;Numero Capitulo LER;Subcapitulo LER;Numero Subcapitulo LER;ler;Numero LER;retc_code_trazabilidad;nombre trazabilidad;razon social trazabilidad;comuna trazabilidad;region trazabilidad
2020;Generador Municipal;325220;ILUSTRE MUNICIPALIDAD DE CANELA;I MUNICIPALIDAD DE CANELA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-65,23657;-26,66283;Coquimbo;Canela;30,26;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;1967;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
2020;Generador Municipal;325220;ILUSTRE MUNICIPALIDAD DE CANELA;I MUNICIPALIDAD DE CANELA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-65,23657;-26,66283;Coquimbo;Canela;6,373;Declaración;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;null;null;null;null;null
2020;Generador Municipal;325220;ILUSTRE MUNICIPALIDAD DE CANELA;I MUNICIPALIDAD DE CANELA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-65,23657;-26,66283;Coquimbo;Canela;0,94;Declaración;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;null;null;null;null;null
2020;Generador Municipal;325220;ILUSTRE MUNICIPALIDAD DE CANELA;I MUNICIPALIDAD DE CANELA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-65,23657;-26,66283;Coquimbo;Canela;4712;Declaración;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5485532;Vertedero Quebrada El Gallo;I MUNICIPALIDAD DE CANELA;Canela;Coquimbo
2020;Generador Municipal;879730;ILUSTRE MUNICIPALIDAD DE SALAMANCA;I MUNICIPALIDAD DE SALAMANCA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-64,81999;-31,14348;Coquimbo;Salamanca;23,52;Declaración;Vertedero;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 08 | Residuos biodegradables de cocinas y restaurantes;8;5461047;VERTEDERO MUNICIPAL EL QUEÑE;I MUNICIPALIDAD DE SALAMANCA;Salamanca;Coquimbo
2020;Generador Municipal;879730;ILUSTRE MUNICIPALIDAD DE SALAMANCA;I MUNICIPALIDAD DE SALAMANCA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-64,81999;-31,14348;Coquimbo;Salamanca;118;Declaración;Vertedero;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 99 | Otras fracciones no especificadas en otra categoría;99;5461047;VERTEDERO MUNICIPAL EL QUEÑE;I MUNICIPALIDAD DE SALAMANCA;Salamanca;Coquimbo
2020;Generador Municipal;879730;ILUSTRE MUNICIPALIDAD DE SALAMANCA;I MUNICIPALIDAD DE SALAMANCA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-64,81999;-31,14348;Coquimbo;Salamanca;1040;Declaración;Vertedero;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;02 | Residuos de parques y jardines (incluidos los residuos de cementerios);2;20 02 01 | Residuos biodegradables;1;5461047;VERTEDERO MUNICIPAL EL QUEÑE;I MUNICIPALIDAD DE SALAMANCA;Salamanca;Coquimbo
2020;Generador Municipal;879730;ILUSTRE MUNICIPALIDAD DE SALAMANCA;I MUNICIPALIDAD DE SALAMANCA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-64,81999;-31,14348;Coquimbo;Salamanca;1249;Declaración;Vertedero;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;02 | Residuos de parques y jardines (incluidos los residuos de cementerios);2;20 02 02 | Tierra y piedras;2;5461047;VERTEDERO MUNICIPAL EL QUEÑE;I MUNICIPALIDAD DE SALAMANCA;Salamanca;Coquimbo
2020;Generador Municipal;879730;ILUSTRE MUNICIPALIDAD DE SALAMANCA;I MUNICIPALIDAD DE SALAMANCA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-64,81999;-31,14348;Coquimbo;Salamanca;11613,45;Declaración;Vertedero;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5461047;VERTEDERO MUNICIPAL EL QUEÑE;I MUNICIPALIDAD DE SALAMANCA;Salamanca;Coquimbo
2020;Generador Municipal;1937358;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA;I MUNICIPALIDAD DE MONTEPATRIA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-66,02580;-31,12512;Coquimbo;Monte Patria;1,416;Declaración;Disposición final;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5459831;INDUSTRIA PROCESADORA DE PLASTICOS LIMITADA;INDUSTRIA PROCESADORA DE PLASTICOS SPA;La Pintana;Metropolitana de Santiago
2020;Generador Municipal;1937358;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA;I MUNICIPALIDAD DE MONTEPATRIA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-66,02580;-31,12512;Coquimbo;Monte Patria;251,39;Declaración;Disposición final;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
2020;Generador Municipal;1937358;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA;I MUNICIPALIDAD DE MONTEPATRIA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-66,02580;-31,12512;Coquimbo;Monte Patria;0,513;Declaración;Disposición final;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5472230;PLANTA EKUFAL CASABLANCA;EKUFAL SPA;Casablanca;Valparaíso
2020;Generador Municipal;1937358;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA;I MUNICIPALIDAD DE MONTEPATRIA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-66,02580;-31,12512;Coquimbo;Monte Patria;5,652;Declaración;Disposición final;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5459831;INDUSTRIA PROCESADORA DE PLASTICOS LIMITADA;INDUSTRIA PROCESADORA DE PLASTICOS SPA;La Pintana;Metropolitana de Santiago
2020;Generador Municipal;1937358;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA;I MUNICIPALIDAD DE MONTEPATRIA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-66,02580;-31,12512;Coquimbo;Monte Patria;11563;Declaración;Vertedero;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;null;Destinatario Final;AGRICOLA ALMA LIMITADA;Vitacura;Metropolitana de Santiago
2020;Generador Municipal;879727;ILUSTRE MUNICIPALIDAD DE PUNITAQUI;I MUNICIPALIDAD DE PUNITAQUI;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-65,86627;-28,84038;Coquimbo;Punitaqui;105,305;Declaración;Reciclaje de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5467294;RECICLADOS INDUSTRIALES PLACILLA;RECICLADOS INDUSTRIALES S.A;Valparaíso;Valparaíso
2020;Generador Municipal;879727;ILUSTRE MUNICIPALIDAD DE PUNITAQUI;I MUNICIPALIDAD DE PUNITAQUI;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-65,86627;-28,84038;Coquimbo;Punitaqui;1,028;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5460788;ULTRAPAC SUDAMERICA SA;ULTRA PAC SUDAMERICA S A;Pudahuel;Metropolitana de Santiago
2020;Generador Municipal;879727;ILUSTRE MUNICIPALIDAD DE PUNITAQUI;I MUNICIPALIDAD DE PUNITAQUI;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-65,86627;-28,84038;Coquimbo;Punitaqui;3,109;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;1967;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
2020;Generador Municipal;879727;ILUSTRE MUNICIPALIDAD DE PUNITAQUI;I MUNICIPALIDAD DE PUNITAQUI;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-65,86627;-28,84038;Coquimbo;Punitaqui;4424,98;Declaración;Vertedero;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;null;Destinatario Final;I MUNICIPALIDAD DE PUNITAQUI;Punitaqui;Coquimbo
2020;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,11509;-27,75743;Valparaíso;Casablanca;169,375;Declaración;Preparación para reutilización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5453475;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Maipú;Metropolitana de Santiago
2020;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,11509;-27,75743;Valparaíso;Casablanca;0,106;Declaración;Pretratamiento;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 99 | Otras fracciones no especificadas en otra categoría;99;5477167;CTI - PLANTA MUNICIPAL DE SEGREGACIÓN;I MUNICIPALIDAD DE CASABLANCA;Casablanca;Valparaíso
2020;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,11509;-27,75743;Valparaíso;Casablanca;0,729;Declaración;Pretratamiento de Metales;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5477167;CTI - PLANTA MUNICIPAL DE SEGREGACIÓN;I MUNICIPALIDAD DE CASABLANCA;Casablanca;Valparaíso
2020;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,11509;-27,75743;Valparaíso;Casablanca;22,906;Declaración;Pretratamiento de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5477167;CTI - PLANTA MUNICIPAL DE SEGREGACIÓN;I MUNICIPALIDAD DE CASABLANCA;Casablanca;Valparaíso
2020;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,11509;-27,75743;Valparaíso;Casablanca;15,121;Declaración;Pretratamiento de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5477167;CTI - PLANTA MUNICIPAL DE SEGREGACIÓN;I MUNICIPALIDAD DE CASABLANCA;Casablanca;Valparaíso
2020;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,11509;-27,75743;Valparaíso;Casablanca;114,87;Declaración;Pretratamiento de Vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5477167;CTI - PLANTA MUNICIPAL DE SEGREGACIÓN;I MUNICIPALIDAD DE CASABLANCA;Casablanca;Valparaíso
2020;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,11509;-27,75743;Valparaíso;Casablanca;0,725;Declaración;Reciclaje de aceites y grasas comestibles;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5472230;PLANTA EKUFAL CASABLANCA;EKUFAL SPA;Casablanca;Valparaíso
