Tipo o Rol declarante;Razón Social;Nombre Establecimiento;ID Establecimiento VU;Rubro;CIIU4;Región;Provincia;Comuna;Latitud;Longitud;Capítulo LER;Subcapítulo LER;Nombre LER;Cantidad (Toneladas);Año;Razón Social Destinatario;Nombre de Establecimiento Destinatario;Tipo de Tratamiento;Región Destinatario;Provincia Destinatario;Comuna Destinatario
Municipio;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;4053500;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;La Florida;-33,52269055;-70,59871433;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Aceites y grasas comestibles;46,16;2015;BIOILS SPA;BIOILS SPA;Preparación para reutilización;Metropolitana de Santiago;Santiago;Maipú
Municipio;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;4053500;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;La Florida;-33,52269055;-70,59871433;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Aceites y grasas comestibles;2,9;2015;RECICLAJES INDUSTRIALES S A;RECICLAJES INDUSTRIALES SA;Compostaje;Metropolitana de Santiago;Santiago;Las Condes
Municipio;ILUSTRE MUNICIPALIDAD DE IQUIQUE;ILUSTRE MUNICIPALIDAD DE IQUIQUE;879722;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Tarapacá;Iquique;Iquique;-20,23949876;-70,08668276;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;180300;2015;ILUSTRE MUNICIPALIDAD DE IQUIQUE;VERTEDERO EL BORO;Relleno sanitario;Tarapacá;Iquique;Iquique
Municipio;ILUSTRE MUNICIPALIDAD DE PEÑALOLÉN;ILUSTRE MUNICIPALIDAD DE PEÑALOLÉN;4085307;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Peñalolén;-33,47191601;-70,56278676;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;100243;2015;VEOLIA SU CHILE SA;RELLENO SANITARIO SANTIAGO PONIENTE;Relleno sanitario;Metropolitana de Santiago;Santiago;Las Condes
Municipio;ILUSTRE MUNICIPALIDAD DE PEÑALOLÉN;ILUSTRE MUNICIPALIDAD DE PEÑALOLÉN;4085307;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Peñalolén;-33,47191601;-70,56278676;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;22618;2015;CONSORCIO SANTA MARTA S A;RELLENO SANITARIO SANTA MARTA;Relleno sanitario;Metropolitana de Santiago;Maipo;San Bernardo
Municipio;I MUNICIPALIDAD DE CURANILAHUE;ILUSTRE MUNICIPALIDAD DE CURANILAHUE;1965224;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Arauco;Curanilahue;-37,47597707;-73,34583413;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;4965;2015;Municipalidad de Curanilahue Vertedero;Municipalidad de Curanilahue Vertedero;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE CURANILAHUE;ILUSTRE MUNICIPALIDAD DE CURANILAHUE;1965224;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Arauco;Curanilahue;-37,47597707;-73,34583413;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;36,34;2015;CRISTALERIAS DE CHILE S A;CRISTALERIAS DE CHILE  S A;Reciclaje de vidrio;Metropolitana de Santiago;Talagante;Padre Hurtado
Municipio;I MUNICIPALIDAD DE NEGRETE;ILUSTRE MUNICIPALIDAD DE NEGRETE;3117123;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Biobío;Negrete;-37,58502948;-72,52875589;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;1940,71;2015;EMPRESA DE SERVICIOS MECANIZADOS ASEOS Y ROCES LTDA;VERTEDERO LICURA (MULCHEN;Vertedero;Bío-Bío;Concepción;Hualpen
Municipio;ILUSTRE MUNICIPALIDAD DE LINARES;ILUSTRE MUNICIPALIDAD DE LINARES;3023086;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Maule;Linares;Linares;-35,84489954;-71,59752758;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos de limpieza viaria;31095,31;2015;RELLENOS SANITARIOS DEL MAULE S A;RELLENO SANITARIO DEL MAULE S.A.;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;ILUSTRE MUNICIPALIDAD DE CALLE LARGA;ILUSTRE MUNICIPALIDAD DE CALLE LARGA;5441452;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Los Andes;Calle Larga;-32,857493;-70,62580418;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;5153,405;2015;SERVICIOS GEA LIMITADA;SERVICIOS GEA LIMITADA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE SALAMANCA;ILUSTRE MUNICIPALIDAD DE SALAMANCA;879730;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Coquimbo;Choapa;Salamanca;-31,78249663;-70,9607137;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;7704,5;2015;I MUNICIPALIDAD DE SALAMANCA;VERTEDERO MUNICIPAL EL QUEÑE;Vertedero;Coquimbo;Choapa;Salamanca
Municipio;I MUNICIPALIDAD DE TRAIGUEN;ILUSTRE MUNICIPALIDAD DE TRAIGUÉN;1963669;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Traiguén;-38,25084005;-72,66554656;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;7824;2015;Municipalidad de Traiguen;Municipalidad de Traiguen;Vertedero;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE YERBAS BUENAS;ILUSTRE MUNICIPALIDAD DE YERBAS BUENAS;3023087;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Maule;Linares;Yerbas Buenas;-35,75007934;-71,58373777;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;1433,45;2015;SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA;RELLENO SANITARIO SAN ROQUE;Vertedero;Maule;Talca;San Clemente
Municipio;I MUNICIPALIDAD DE CURACO DE VELEZ;ILUSTRE MUNICIPALIDAD DE CURACO DE VÉLEZ;253478;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Chiloé;Curaco de Vélez;-42,43841958;-73,60125765;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;936;2015;I MUNICIPALIDAD DE CURACO DE VELEZ;VERTEDERO DE CURACO DE VELEZ;Vertedero;Los Lagos;Chiloé;Curaco de Vélez
Municipio;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;4085312;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;San Joaquín;-33,47917671;-70,64153152;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;120,05;2015;CRISTALERIAS DE CHILE S A;CRISTALERIAS DE CHILE  S A;Reciclaje de vidrio;Metropolitana de Santiago;Talagante;Padre Hurtado
Municipio;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;4085312;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;San Joaquín;-33,47917671;-70,64153152;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos de mercados;6186,15;2015;CONSORCIO SANTA MARTA S A;RELLENO SANITARIO SANTA MARTA;Relleno sanitario;Metropolitana de Santiago;Maipo;San Bernardo
Municipio;I MUNICIPALIDAD DE SANTIAGO;ILUSTRE MUNICIPALIDAD DE SANTIAGO;5441724;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Santiago;-33,43782696;-70,65044388;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Residuos biodegradables de cocinas y restaurantes;487,01;2015;ILUSTRE MUNICIPALIDAD DE SANTIAGO;ILUSTRE MUNICIPALIDAD DE SANTIAGO;Compostaje;null;null;null
Municipio;I MUNICIPALIDAD DE SANTIAGO;ILUSTRE MUNICIPALIDAD DE SANTIAGO;5441724;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Santiago;-33,43782696;-70,65044388;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;463,99;2015;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I MUNICIPALIDAD DE SANTIAGO;ILUSTRE MUNICIPALIDAD DE SANTIAGO;5441724;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Santiago;-33,43782696;-70,65044388;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos;5302,72;2015;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I MUNICIPALIDAD DE SANTIAGO;ILUSTRE MUNICIPALIDAD DE SANTIAGO;5441724;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Santiago;-33,43782696;-70,65044388;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;7,398;2015;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I MUNICIPALIDAD LO BARNECHEA;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;8825;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Lo Barnechea;-33,36402271;-70,49366038;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;434,15;2015;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Reciclaje de vidrio;Metropolitana de Santiago;Santiago;Cerrillos
Municipio;I MUNICIPALIDAD LO BARNECHEA;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;8825;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Lo Barnechea;-33,36402271;-70,49366038;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;45135,93;2015;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
